Speed,Throttle,Brake,RPM,nGear,DRS,Distance
301.0,99.0,False,10619.0,8,0,294212.34555555566
301.65,99.0,False,10647.6,8,0,294225.4300816591
302.0,99.0,False,10663.0,8,0,294232.4788888891
302.0,99.0,False,10657.2,8,0,294242.21083230316
302.0,99.0,False,10649.0,8,0,294255.9677777779
302.0,99.0,False,10592.95,8,0,294262.34329027816
302.0,99.0,False,10474.2125472,8,0,294275.849449184
302.0,99.0,False,10472.0,8,0,294276.10111111123
302.0,99.0,False,10692.0,8,0,294292.878888889
302.0,99.0,False,10612.3687872,8,0,294304.37366488634
302.0,99.0,False,10599.0,8,0,294306.30111111124
301.0,99.0,False,10581.0,8,0,294319.67888888903
300.4611114666667,99.0,False,10563.486122666667,8,0,294327.7572447029
299.1277781333333,99.0,False,10520.152789333333,8,0,294347.67104847357
299.0,99.0,False,10516.0,8,0,294349.578888889
298.0,83.0,False,10441.0,8,0,294369.44555555563
294.88,83.0,False,10377.82,8,0,294382.202169326
294.0,83.0,False,10360.0,8,0,294385.77888888895
291.0,83.0,False,10360.0,8,0,294398.71222222236
288.0,99.0,False,10287.0,8,0,294411.51222222234
287.3,99.0,False,10242.375,8,0,294415.9613910346
284.0,99.0,False,10032.0,8,0,294436.75666666677
282.3593744,99.0,False,9973.4843536,8,0,294450.43832512875
281.7875,99.0,False,9953.0875,8,0,294455.1933619855
281.0,99.0,False,9925.0,8,0,294461.73444444453
280.0,99.0,False,9863.0,8,0,294474.17888888903
279.88714735806445,88.05329373225455,False,9816.956122090307,8,0,294476.98122153233
279.0,2.0,False,9455.0,8,0,294498.901388889
273.39285942857146,0.8785718857142857,False,10004.499776,8,0,294510.7205542726
270.53571657142857,0.3071433142857143,False,10284.499776,8,0,294516.6536209964
269.0,0.0,False,10435.0,8,0,294519.8236111112
262.0,10.0,False,10693.0,7,0,294534.3791666668
258.58567069620847,13.414329303791511,False,10398.940888710957,7,0,294544.12995862856
254.09968849339583,17.90031150660416,False,10012.585671493716,7,0,294556.74808973225
254.0,18.0,False,10004.0,7,0,294557.02750000014
250.0,40.0,False,9961.0,7,0,294570.916388889
245.37142857142857,46.94285714285714,False,9841.42857142857,7,0,294585.5873817445
244.5142857142857,48.22857142857143,False,9819.285714285714,7,0,294588.2803746749
244.0,49.0,False,9806.0,7,0,294589.8941666668
242.2,55.0,False,9740.0,7,0,294604.35360584175
241.0,59.0,False,9696.0,7,0,294613.9941666668
241.0,46.16666666666667,False,9720.266666666666,7,0,294617.7540561259
241.0,4.0,False,9800.0,7,0,294630.06083333347
239.6,3.3777777777777778,False,9881.977777777778,7,0,294633.74339320057
235.6,1.5999999999999996,False,10116.2,7,0,294644.0871807161
232.0,0.0,False,10327.0,6,0,294653.2608333334
229.72,0.0,False,10263.92,6,0,294658.06734487694
226.0,0.0,False,10161.0,6,0,294665.816388889
221.46666666666667,11.333333333333334,False,10081.666666666666,6,0,294674.0997972783
218.0,20.0,False,10021.0,6,0,294680.34972222237
215.36,39.36,False,9887.24,6,0,294690.8670462495
215.0,42.0,False,9869.0,6,0,294692.2941666668
213.86666666666667,51.06666666666666,False,9822.533333333333,6,0,294700.34698215267
213.0,58.0,False,9787.0,6,0,294706.4941666668
213.3031248,62.8499968,False,9825.7999744,6,0,294712.23699569254
214.0,74.0,False,9915.0,6,0,294725.516388889
214.8142848,79.08928,False,9961.821376,6,0,294728.9431092761
217.37142857142857,95.07142857142857,False,10108.857142857143,6,0,294739.78938639985
218.0,99.0,False,10145.0,6,0,294742.4719444446
220.1937488,99.0,False,10169.8624864,6,0,294749.63825012103
221.0,99.0,False,10179.0,6,0,294752.2941666668
223.39749888,99.0,False,10313.94493696,6,0,294760.8563876356
227.58,99.0,False,10549.36,6,0,294776.0863425397
228.0,99.0,False,10573.0,6,0,294777.6275000001
231.25,99.0,False,10645.15,6,0,294787.69445909694
233.0,99.0,False,10684.0,6,0,294793.16083333344
234.93999872,99.0,False,10757.71995136,6,0,294799.51900157135
237.0,99.0,False,10836.0,6,0,294806.32750000013
238.52,99.0,False,10903.26,6,0,294811.39120154944
241.0,99.0,False,11013.0,6,0,294819.716388889
242.45,99.0,False,11118.125,6,0,294827.5603383518
245.0,99.0,False,11303.0,6,0,294841.49416666676
245.9,99.0,False,11333.15,6,0,294843.9733335846
249.0,99.0,False,11437.0,6,0,294852.5608333334
249.7124992,99.0,False,11451.7843584,6,0,294856.53462480544
251.4375008,99.0,False,11487.5781416,6,0,294866.2227920949
253.0,99.0,False,11520.0,6,0,294875.0497222223
254.6875008,99.0,False,11549.812514133333,6,0,294884.6234483987
256.0,99.0,False,11573.0,6,0,294892.116388889
257.9428571428571,99.0,False,11020.257142857143,6,0,294901.9007677459
260.0,99.0,False,10435.0,7,0,294912.33861111116
261.14,99.0,False,10444.5,7,0,294917.87121805025
263.0,99.0,False,10460.0,7,0,294926.9497222223
264.6155985977763,99.0,False,10542.718648206146,7,0,294935.52684529626
266.83008377402405,99.0,False,10656.100289230031,7,0,294947.3928633222
268.0,99.0,False,10716.0,7,0,294953.6752777779
269.4624992,99.0,False,10785.468712,7,0,294962.4387981716
270.0,99.0,False,10811.0,7,0,294965.6752777779
273.0999990857143,99.0,False,10913.299969828571,7,0,294982.1745800157
274.0,99.0,False,10943.0,7,0,294986.98638888897
274.68159193841734,99.0,False,11012.522377718567,7,0,294997.45573909715
275.0,99.0,False,11045.0,7,0,295002.34055555565
275.0,99.0,False,11059.88,7,0,295009.65419896034
275.0,99.0,False,11076.0,7,0,295017.61833333346
276.47777777777776,99.0,False,11115.055555555555,7,0,295023.5073880102
281.53333333333336,99.0,False,11248.666666666666,7,0,295043.9362850142
282.0,99.0,False,11261.0,7,0,295045.8183333334
282.0,99.0,False,11357.0,7,0,295058.35166666674
283.2,99.0,False,11374.7,7,0,295065.9338629223
286.0,99.0,False,11416.0,7,0,295083.77388888894
286.475,99.0,False,11414.1,7,0,295089.82896296465
287.0,99.0,False,11412.0,7,0,295096.5294444446
288.4222222222222,99.0,False,11354.4,7,0,295117.06317125336
289.0,99.0,False,11331.0,7,0,295125.42944444454
290.0,99.0,False,11594.0,7,0,295141.54055555566
290.2312496,99.0,False,11597.468744,7,0,295144.52771486045
291.0,99.0,False,11609.0,7,0,295154.473888889
291.48499968,99.0,False,11653.13497088,7,0,295162.33166327584
292.0,99.0,False,11700.0,7,0,295170.6961111112
292.96666666666664,99.0,False,11352.0,7,0,295180.1513376154
294.0,99.0,False,10980.0,7,0,295190.29611111124
294.25714285714287,99.0,False,10907.357142857143,7,0,295193.2478687034
295.6928566857143,99.0,False,10501.767986285715,7,0,295209.77603030787
296.0,99.0,False,10415.0,8,0,295213.3183333334
296.6027776,99.0,False,10462.6194304,8,0,295231.2198457737
297.0,99.0,False,10494.0,8,0,295243.01833333337
297.0,99.0,False,10509.6,8,0,295250.93314966775
297.0,99.0,False,10520.0,8,0,295256.21833333344
297.6857142857143,99.0,False,10528.57142857143,8,0,295264.17135360104
298.83571382857144,99.0,False,10542.946422857143,8,0,295277.55947086925
299.0,99.0,False,10545.0,8,0,295279.47388888896
300.0,99.0,False,10579.0,8,0,295299.47388888896
300.44,99.0,False,10586.04,8,0,295314.17316764005
300.89249984,99.0,False,10593.27999744,8,0,295329.3171757667
301.0,99.0,False,10595.0,8,0,295332.9183333334
301.34285714285716,99.0,False,10619.0,8,0,295340.9628087361
301.9178569142857,99.0,False,10659.249984,8,0,295354.47400056163
302.0,99.0,False,10665.0,8,0,295356.40722222236
302.88499968,99.0,False,10680.04499456,8,0,295371.3047448993
303.0,99.0,False,10682.0,8,0,295373.2405555557
303.0,99.0,False,10671.0,8,0,295390.073888889
303.15,99.0,False,10675.35,8,0,295393.11052752583
304.0,99.0,False,10700.0,8,0,295410.34055555565
303.76666666666665,99.0,False,10696.966666666667,8,0,295415.0595854681
303.1041664,99.0,False,10688.3541632,8,0,295428.4363335777
303.0,99.0,False,10687.0,8,0,295430.5405555557
303.0,99.0,False,10671.0,8,0,295444.0072222224
302.46666666666664,99.0,False,10647.0,8,0,295452.05671757873
301.0,99.0,False,10581.0,8,0,295474.1072222224
301.0,99.0,False,10588.849053444406,8,0,295487.1504783252
301.0,99.0,False,10589.0,8,0,295487.40138888906
301.0,99.0,False,10600.0,8,0,295500.77916666685
300.0,99.0,False,10493.0,8,0,295514.11250000016
299.83000064,99.0,False,10493.8499968,8,0,295515.5243104593
298.03000064,99.0,False,10502.8499968,8,0,295530.42022829613
298.0,99.0,False,10503.0,8,0,295530.6680555557
297.0995850886865,99.0,False,10445.373445675936,8,0,295548.57186824246
297.0,99.0,False,10439.0,8,0,295550.55055555573
296.45,99.0,False,10403.25,8,0,295565.0553532007
296.0,99.0,False,10374.0,8,0,295576.8616666668
295.7142857142857,93.74285714285715,False,10353.42857142857,8,0,295578.1675452139
291.7857142857143,21.457142857142856,False,10070.57142857143,8,0,295595.98036347347
291.0,7.0,False,10014.0,8,0,295599.49500000017
283.0,3.0,True,11002.0,8,0,295615.21722222236
277.9,3.0,True,10844.325,8,0,295625.6111499716
271.0,3.0,True,10631.0,7,0,295639.30611111125
261.0,3.0,True,11652.0,7,0,295650.9061111112
259.8107163428571,3.0,True,11592.271531885714,7,0,295653.543932073
254.7,3.0,True,11335.6,7,0,295664.6940439682
252.0,3.0,False,11200.0,6,0,295670.50611111126
247.32,0.6600000000000001,False,11074.42,6,0,295681.1887271475
246.0,0.0,False,11039.0,6,0,295684.1727777779
241.5750016,0.0,False,10833.2375744,6,0,295696.0320231091
240.0,0.0,False,10760.0,6,0,295700.1727777779
230.14285714285714,17.742857142857144,False,10530.328571428572,6,0,295717.8093772356
230.0,18.0,False,10527.0,6,0,295718.06166666676
226.0,59.0,False,10324.0,6,0,295733.1283333335
226.0,52.92,False,10301.2,6,0,295737.90514297364
226.0,48.12,False,10283.2,6,0,295741.67794291
226.0,43.0,False,10264.0,6,0,295745.68388888903
224.86666666666667,53.955555555555556,False,10288.177777777777,6,0,295754.12661301927
223.0,72.0,False,10328.0,6,0,295767.983888889
223.22857142857143,73.54285714285714,False,10338.914285714285,6,0,295768.98197643337
227.0,99.0,False,10519.0,6,0,295785.63944444456
227.9,99.0,False,10549.96,6,0,295787.9434620969
232.0,99.0,False,10691.0,6,0,295798.5283333335
234.7124992,99.0,False,10851.9416192,6,0,295812.6832307301
235.0,99.0,False,10869.0,6,0,295814.1950000001
238.0,99.0,False,10942.0,6,0,295824.77277777786
238.45,99.0,False,10964.35,6,0,295827.16452949727
241.0,99.0,False,11091.0,6,0,295840.8394444445
254.23,99.0,False,11519.085,6,0,295894.3414701089
255.0,99.0,False,11544.0,6,0,295897.5061111112
259.0,99.0,False,11781.0,6,0,295909.0172222223
259.0,99.0,False,11578.0,6,0,295917.3557390138
259.0,99.0,False,11501.0,6,0,295920.5283333334
262.0,99.0,False,10560.0,7,0,295935.083888889
263.0888888888889,99.0,False,10592.355555555556,7,0,295939.2170581117
267.3666666666667,99.0,False,10719.466666666667,7,0,295955.67932023806
269.0,99.0,False,10768.0,7,0,295961.98388888896
269.40167353260625,99.0,False,10776.836817717338,7,0,295969.18293870875
270.0,99.0,False,10790.0,7,0,295979.90888888895
270.18499968,99.0,False,10797.95498624,7,0,295982.68839804817
271.0,99.0,False,10833.0,7,0,295994.9644444446
272.1369292313837,99.0,False,10863.69708924736,7,0,296005.3451319323
273.0,99.0,False,10887.0,7,0,296013.2402777779
273.0,99.0,False,10894.733333333334,7,0,296022.04110351676
273.0,99.0,False,10911.0,7,0,296040.5402777779
272.93333333333334,92.53333333333333,False,10902.666666666666,7,0,296041.75311483466
272.0,2.0,False,10786.0,7,0,296058.6736111112
268.9142857142857,1.657142857142857,False,11095.257142857143,7,0,296065.82084929035
263.0,1.0,True,11688.0,7,0,296079.1291666667
254.6,1.0,True,11361.6,7,0,296085.7214152595
242.0,1.0,True,10872.0,6,0,296095.26250000007
239.3,1.0,True,10878.75,6,0,296097.612076733
230.0,1.0,True,10902.0,6,0,296105.48472222226
205.625,1.0,True,11021.925,6,0,296114.3851614509
205.0,1.0,True,11025.0,6,0,296114.5958333334
162.0,1.0,True,10872.0,5,0,296130.7958333334
161.2,1.0,True,10846.2,5,0,296131.4863728473
154.0,1.0,True,10614.0,5,0,296137.64027777786
144.28571428571428,1.0,True,9904.371428571429,5,0,296142.9017356726
134.0,1.0,True,9153.0,3,0,296148.06250000006
127.475,1.0,True,8831.825,3,0,296152.1103771181
125.0,1.0,True,8710.0,3,0,296153.6180555556
121.1,1.0,True,8427.9,3,0,296158.83416015585
119.0,1.0,True,8276.0,3,0,296161.55138888897
114.05,1.0,True,7930.6,3,0,296167.02552592964
110.0,1.0,True,7648.0,3,0,296171.3291666668
107.1,0.5166666666666666,True,7526.683333333333,3,0,296174.70635821216
104.0,0.0,False,7397.0,3,0,296178.2625000001
102.2,0.0,False,7070.3,3,0,296184.3939041637
102.0,0.0,False,7034.0,3,0,296185.0625000001
99.0562512,13.7374944,False,7145.8624544,3,0,296189.3799116031
99.0,14.0,False,7148.0,3,0,296189.46250000014
99.9812496,22.831246399999998,False,7490.4561104,3,0,296193.82258819416
100.0,23.0,False,7497.0,3,0,296193.9069444446
103.0,38.0,False,7618.0,3,0,296200.7736111113
103.82499931428572,42.12499657142857,False,7754.949886171428,3,0,296203.0002050293
104.46785645714286,45.33928228571428,False,7861.6641718857145,3,0,296204.74020538735
106.0,53.0,False,8116.0,3,0,296209.0180555557
111.30999808,53.88499968,False,8400.96989696,3,0,296214.6745273848
116.08,54.68,False,8656.96,3,0,296219.9852326723
118.0,55.0,False,8760.0,3,0,296222.1291666668
119.01785782857142,49.91071085714286,False,8770.857150171429,3,0,296225.3168710001
120.52857142857142,42.35714285714286,False,8786.971428571429,3,0,296230.0586387541
121.0,40.0,False,8792.0,3,0,296231.54027777794
121.0,9.0,False,8539.0,3,0,296236.9180555557
120.82222222222222,8.6,False,8525.444444444445,3,0,296237.4505403264
117.0,0.0,False,8234.0,3,0,296248.61805555574
116.86666666666666,1.4222222222222223,False,8240.0,3,0,296249.1270641824
114.2,29.866666666666667,False,8360.0,3,0,296259.24423112517
114.0,32.0,False,8369.0,3,0,296260.0180555557
117.54887161120857,42.64661483362569,False,8715.014982092835,3,0,296267.80526758183
119.03759413933327,47.11278241799981,False,8860.165428584995,3,0,296271.144461598
120.0,50.0,False,8954.0,3,0,296273.3180555557
123.12437783064766,55.46766120363342,False,9250.034799453866,3,0,296278.70632888144
124.0,57.0,False,9333.0,3,0,296280.24138888903
129.0,65.0,False,9686.0,3,0,296287.4080555557
132.031248,68.031248,False,9952.4466992,3,0,296291.0304646983
139.0,75.0,False,10565.0,3,0,296299.76361111127
142.04,77.66,False,10781.98,3,0,296302.87882285536
154.04,88.16,False,11638.48,3,0,296315.8922249731
155.0,89.0,False,11707.0,3,0,296316.98583333346
172.82,98.9,False,10701.16,3,0,296336.0099716735
173.0,99.0,False,10691.0,4,0,296336.20805555565
179.24,99.0,False,11215.16,4,0,296344.0127900012
181.0,99.0,False,11363.0,4,0,296346.26361111127
183.52,99.0,False,11436.64,4,0,296349.1676901063
190.0,99.0,False,11626.0,4,0,296356.8191666668
197.0,99.0,False,10542.0,5,0,296365.5747222224
197.48,99.0,False,10566.8,5,0,296366.46445782983
202.28,99.0,False,10814.8,5,0,296375.4864851599
203.0,99.0,False,10852.0,5,0,296376.85250000015
206.28333226666666,99.0,False,11167.1998976,5,0,296388.1623358014
209.0,99.0,False,11428.0,5,0,296397.7525000001
209.9,99.0,False,11372.0,5,0,296398.70941432635
218.0,99.0,False,10868.0,5,0,296407.44138888904
225.0,99.0,False,10534.0,6,0,296424.94138888904
226.4,99.0,False,10537.64,6,0,296428.50431059196
230.0,99.0,False,10547.0,6,0,296437.7191666668
230.6,99.0,False,10674.8,6,0,296443.85994613555
231.0,99.0,False,10760.0,6,0,296447.98583333346
236.0,99.0,False,10879.0,6,0,296458.4747222223
238.2124992,99.0,False,11019.124949333333,6,0,296470.1955973256
239.0,99.0,False,11069.0,6,0,296474.4080555557
243.4,99.0,False,11192.2,6,0,296486.32106013084
244.0,99.0,False,11209.0,6,0,296487.9636111113
250.0,99.0,False,11356.0,6,0,296507.4080555557
250.85499904,99.0,False,11418.41492992,6,0,296511.401256379
253.0,99.0,False,11575.0,6,0,296521.4636111113
256.0999990857143,99.0,False,10703.125257142858,6,0,296536.9061888663
257.0,99.0,False,10450.0,6,0,296541.4525000002
262.88,99.0,False,10533.3,6,0,296555.77076359646
263.0,99.0,False,10535.0,7,0,296556.0636111113
264.0,99.0,False,10655.0,7,0,296567.79694444465
264.3333333333333,99.0,False,10660.0,7,0,296568.97929767915
269.0,99.0,False,10730.0,7,0,296585.73027777794
271.6875008,99.0,False,10875.66254336,7,0,296602.0290675729
274.0,99.0,False,11001.0,7,0,296616.17472222244
274.54,99.0,False,11010.72,7,0,296618.9371773257
277.0,99.0,False,11055.0,7,0,296631.5636111113
279.0,99.0,False,11171.0,7,0,296647.0636111113
279.15,99.0,False,11176.35,7,0,296648.3088599111
280.8375,99.0,False,11236.5375,7,0,296662.373400047
282.0,99.0,False,11278.0,7,0,296672.13027777796
282.95,99.0,False,11317.425,7,0,296678.13997793896
286.0,99.0,False,11444.0,7,0,296697.5525000002
287.35,99.0,False,11516.225,7,0,296714.80899636797
288.0,99.0,False,11551.0,7,0,296723.1525000002
288.7,99.0,False,11554.5,7,0,296727.65680167114
290.0,99.0,False,11561.0,7,0,296736.0413888891
290.4222222222222,99.0,False,11589.077777777778,7,0,296742.18186715414
292.0,99.0,False,11694.0,7,0,296765.24138888915
292.15,99.0,False,11649.0,7,0,296766.54711070715
294.4,99.0,False,10974.0,7,0,296786.20962146454
295.0,99.0,False,10794.0,7,0,296791.46361111134
296.0,99.0,False,10464.0,8,0,296807.9080555558
297.16,99.0,False,10482.56,8,0,296817.50019500894
298.0,99.0,False,10496.0,8,0,296824.46361111134
298.73333333333335,99.0,False,10567.866666666667,8,0,296839.07640216895
299.0,99.0,False,10594.0,8,0,296844.3969444446
300.0,99.0,False,10585.0,8,0,296864.3969444447
300.36,99.0,False,10598.32,8,0,296867.4107387427
302.0,99.0,False,10659.0,8,0,296881.17472222244
302.0,99.0,False,10659.0,8,0,296887.5508011332
302.0,99.0,False,10659.0,8,0,296894.59694444464
302.0,99.0,False,10660.65,8,0,296909.3691107925
302.0,99.0,False,10662.0,8,0,296921.44138888904
301.87142857142857,99.0,False,10661.1,8,0,296924.45476815937
301.0,99.0,False,10655.0,8,0,296944.8525000002
301.0,99.0,False,10648.35,8,0,296951.2130530466
301.0,99.0,False,10634.0,8,0,296964.91916666686
300.81785782857145,99.0,False,10629.932158171428,8,0,296966.33387147874
298.6750006857143,99.0,False,10582.075015314285,8,0,296982.89513848815
298.0,99.0,False,10567.0,8,0,296988.09694444464
297.76,99.0,False,10557.64,8,0,296996.017252388
297.30750016,99.0,False,10539.99250624,8,0,297010.9369981466
297.0,99.0,False,10528.0,8,0,297021.0969444447
297.6541664,99.0,False,10528.0,8,0,297034.09798459715
298.0,99.0,False,10528.0,8,0,297040.96361111134
297.41500032,99.0,False,10523.32000256,8,0,297050.6162441237
297.0,99.0,False,10520.0,8,0,297057.46361111134
298.0,99.0,False,10559.0,8,0,297070.70805555576
298.2,99.0,False,10564.333333333334,8,0,297072.0393479349
301.0,99.0,False,10639.0,8,0,297090.7747222224
300.9374997333333,99.0,False,10633.249975466666,8,0,297092.028001946
300.0,99.0,False,10547.0,8,0,297110.7747222225
299.62499968,99.0,False,10534.62498944,8,0,297117.01289331535
299.0,99.0,False,10514.0,8,0,297127.3858333336
297.64999936,99.0,False,10499.82499328,8,0,297138.5261982548
297.0,99.0,False,10493.0,8,0,297143.8858333336
297.0,99.0,False,10438.0,8,0,297166.9858333336
296.53333333333336,99.0,False,10425.08888888889,8,0,297171.5825807858
294.03333333333336,99.0,False,10355.922222222222,8,0,297196.06038125895
294.0,99.0,False,10355.0,8,0,297196.3858333336
292.0,99.0,False,10296.0,8,0,297222.3413888891
291.28,99.0,False,10272.24,8,0,297230.0772963393
289.18,99.0,False,10202.94,8,0,297252.5300039529
289.0,99.0,False,10197.0,8,0,297254.4525000002
288.0,99.0,False,10162.0,8,0,297270.45250000025
286.0,7.0,False,10130.0,8,0,297286.3413888891
284.86,4.34,False,10443.88,8,0,297292.3593981287
283.66,1.54,False,10774.28,8,0,297298.65455358074
283.0,0.0,True,10956.0,8,0,297302.0636111113
270.46250453333334,0.0,True,10816.6125504,8,0,297315.33797020355
266.0,0.0,True,10767.0,7,0,297319.79694444465
251.5,0.0,True,10246.657142857142,7,0,297327.5647778355
231.0,0.0,True,9511.0,7,0,297337.7636111114
224.56,0.0,True,9779.52,7,0,297341.104273089
208.0,0.0,True,10470.0,7,0,297349.31916666694
204.11500672,0.0,True,10515.87992064,7,0,297351.32392643334
187.0,0.0,True,10718.0,6,0,297359.7080555558
179.687504,0.0,True,10533.237601066667,6,0,297365.43526017724
172.0,0.0,True,10339.0,5,0,297371.1747222225
157.0,0.0,True,11374.0,5,0,297378.15250000026
148.2,0.0,True,10477.028571428571,5,0,297385.25192772405
143.0,0.0,True,9947.0,3,0,297389.27472222253
140.46666666666667,0.0,True,9795.316666666668,3,0,297392.1680015701
135.0,0.0,True,9468.0,3,0,297398.27472222253
132.12,0.0,True,9224.16,3,0,297401.7596451097
129.0,0.0,True,8960.0,3,0,297405.4413888892
126.22857325714286,0.0,True,8787.8251136,3,0,297408.7687862634
121.0,0.0,True,8463.0,3,0,297414.8525000003
118.0,0.0,False,8222.0,3,0,297420.0969444448
117.7,0.0,False,8218.2,3,0,297420.6152604444
115.0,0.0,True,8184.0,3,0,297425.20805555594
110.6,0.0,True,7864.266666666666,3,0,297430.5727785327
109.0,0.0,False,7748.0,3,0,297432.4747222226
105.0,0.0,False,7366.0,3,0,297438.3080555559
103.63000064,0.0,False,7343.39501056,3,0,297442.24965143326
103.0,0.0,False,7333.0,3,0,297444.0302777781
99.0,12.0,False,7332.0,3,0,297451.7302777781
99.56999936,14.8499968,False,7369.19245824,3,0,297453.3248128476
101.56999936,24.8499968,False,7499.69245824,3,0,297459.0486968699
103.0,32.0,False,7593.0,3,0,297463.17472222255
103.225,33.35,False,7632.15,3,0,297464.21233731427
104.0,38.0,False,7767.0,3,0,297467.79694444477
104.3375,39.125,False,7823.025,3,0,297468.84801956825
106.2125,45.375,False,8134.275,3,0,297474.77909820713
107.0,48.0,False,8265.0,3,0,297477.30805555586
111.0,49.0,False,8607.0,3,0,297484.7080555559
118.04,60.44,False,8951.96,3,0,297490.5057628248
119.0,62.0,False,8999.0,3,0,297491.319166667
123.5208352,65.229168,False,9256.0417728,3,0,297496.6917861028
126.0,67.0,False,9397.0,3,0,297499.71916666697
130.3125,10.074999999999996,False,8933.8375,3,0,297509.79749938304
131.0,1.0,True,8860.0,3,0,297511.3636111114
124.0,0.0,True,8585.0,3,0,297516.87472222256
120.92526620361934,0.0,True,8305.19922452936,3,0,297520.03955750226
115.0,0.0,True,7766.0,3,0,297525.85111111146
108.2075466837548,0.0,True,7450.150920794598,3,0,297529.8764918719
107.0,0.0,True,7394.0,3,0,297530.5769444448
102.0,0.0,True,7110.0,3,0,297536.2436111115
101.53333333333333,0.0,True,7084.8,3,0,297536.6813669527
96.25416853333333,0.0,True,6799.7251008,3,0,297541.4725578987
95.0,0.0,True,6732.0,3,0,297542.57694444485
91.56363636363636,0.0,True,6424.690909090909,3,0,297547.9541997582
88.0,0.0,False,6106.0,3,0,297553.3325000004
87.325,0.0,False,6059.875,3,0,297554.188089699
85.0,0.0,False,5901.0,3,0,297557.1102777782
83.20909149090909,0.0,False,5767.577316072728,3,0,297561.63480796875
81.0,0.0,False,5603.0,3,0,297567.0102777782
77.1,0.0,False,5445.05,3,0,297570.3476068609
77.0,0.0,False,5441.0,3,0,297570.4325000004
76.11,22.25,False,5722.24,3,0,297577.9379875013
76.0,25.0,False,5757.0,3,0,297578.87694444484
77.36,29.08,False,5839.28,3,0,297581.80926724814
78.0,31.0,False,5878.0,3,0,297583.21027777815
79.56999936,35.70999808,False,6061.29742528,3,0,297586.71352775535
82.0,43.0,False,6345.0,3,0,297592.3213888893
82.35416533333333,43.2124992,False,6355.1999616,3,0,297592.72212475084
87.0,46.0,False,6489.0,3,0,297598.12138888927
93.3,54.1,False,6835.5,3,0,297603.74651938287
94.0,55.0,False,6874.0,3,0,297604.38805555593
98.0,62.0,False,7459.0,3,0,297608.7436111115
102.10999808,64.05499904,False,7670.66490112,3,0,297612.64802323026
104.0,65.0,False,7768.0,3,0,297614.5213888893
109.31666666666666,70.31666666666666,False,8314.166666666666,3,0,297618.11882279476
115.0,76.0,False,8898.0,3,0,297622.188055556
121.63,79.9,False,9374.19,3,0,297627.6537112814
132.0,86.0,False,10119.0,3,0,297636.8547222226
133.4,86.5,False,10219.0,3,0,297638.26237971784
141.95555555555555,89.55555555555556,False,10830.111111111111,3,0,297647.13166612916
146.0,91.0,False,11119.0,3,0,297651.45472222264
148.0,92.6,False,10992.2,3,0,297653.81342000316
156.0,99.0,False,10485.0,3,0,297663.58805555594
162.525,99.0,False,10581.0625,3,0,297669.0115188755
174.0,99.0,False,10750.0,4,0,297679.0547222226
175.4625,99.0,False,10726.825,4,0,297680.86876887444
182.775,99.0,False,10610.95,4,0,297690.12827631005
187.0,99.0,False,10544.0,4,0,297695.67694444483
195.83636363636364,99.0,False,10728.581818181818,4,0,297707.72869353683
204.83636363636364,99.0,False,10916.581818181818,4,0,297720.49805452273
205.0,99.0,False,10920.0,5,0,297720.7325000004
211.075,99.0,False,11087.4,5,0,297733.51357365685
214.0,99.0,False,11168.0,5,0,297739.75472222257
216.47686889152885,99.0,False,10924.441225666329,5,0,297746.78422840615
220.0,99.0,False,10578.0,5,0,297756.9269444448
223.4673374979417,99.0,False,10423.703481341594,5,0,297764.1140979912
226.0,99.0,False,10311.0,6,0,297769.4197222226
227.20909090909092,99.0,False,10390.8,6,0,297774.2575590712
232.61818181818182,99.0,False,10747.8,6,0,297796.31713184126
233.0,99.0,False,10773.0,6,0,297797.89750000037
239.9,99.0,False,10919.871428571429,6,0,297816.2942363106
240.0,99.0,False,10922.0,6,0,297816.564166667
246.0,99.0,False,11348.0,6,0,297838.4308333337
246.675,99.0,False,11348.45,6,0,297840.91184372385
249.0,99.0,False,11350.0,6,0,297849.49750000035
252.55499904,99.0,False,11537.22994944,6,0,297866.20895320503
255.0,99.0,False,11666.0,6,0,297877.83083333366
255.24,99.0,False,11637.52,6,0,297878.9736882628
257.64,99.0,False,11352.72,6,0,297890.43471795134
258.0,99.0,False,11310.0,6,0,297892.16416666703
261.28333226666666,99.0,False,10683.704370133333,6,0,297906.4804939605
262.0,99.0,False,10547.0,6,0,297909.6308333337
265.45,99.0,False,10651.19,6,0,297930.0475559246
265.95,99.0,False,10666.29,6,0,297933.02760208404
267.0,99.0,False,10698.0,7,0,297939.29750000034
268.16999936,99.0,False,10753.28246976,7,0,297948.0572112758
270.16999936,99.0,False,10847.78246976,7,0,297963.11493116507
271.0,99.0,False,10887.0,7,0,297969.40861111146
275.0,99.0,False,11039.0,7,0,297984.6863888892
275.3964278857143,99.0,False,11050.496408685714,7,0,297987.5293578637
277.3142857142857,99.0,False,11106.114285714286,7,0,298001.3495936875
278.0,99.0,False,11126.0,7,0,298006.3086111114
279.36,99.0,False,11164.08,7,0,298016.87256352114
280.0,99.0,False,11182.0,7,0,298021.864166667
281.2843744,99.0,False,11254.3530912,7,0,298032.6039775773
283.0,99.0,False,11351.0,7,0,298047.0197222226
283.3562496,99.0,False,11346.0125056,7,0,298051.5125277888
284.0,99.0,False,11337.0,7,0,298059.6419444448
284.97499946666665,99.0,False,11369.662482133333,7,0,298068.9120990018
